Period,Date,stage,GSPC,SHY,IEF,TLT,GLD,DBC,IGLB
11,04/10/2016,dark green,-0.004955562,-0.00082366,-0.004575243,-0.01169501,-0.034711128,-0.002641981,-0.006362058
11,05/10/2016,dark green,0.004296691,-0.000588923,-0.002253185,-0.004659002,-0.001570657,0.005960204,-0.002081265
11,06/10/2016,dark green,0.00048156,0,-0.002077536,-0.005572911,-0.009273018,0.001975028,-0.001283168
11,07/10/2016,dark green,-0.003253484,0.000353812,0.001448304,0.000672343,0.000668512,-0.002628094,0.001766929
11,10/10/2016,dark green,0.004605905,-0.00047171,-0.002621178,-0.005899145,0.003507648,0.011198897,-0.001924436
11,11/10/2016,dark green,-0.012446472,-0.000117791,-0.000271346,-0.002253186,-0.005076569,-0.005863197,-0.004497812
11,12/10/2016,dark green,0.001146589,0,0,0.00097869,0.00158925,-0.007208443,0.001290676
11,13/10/2016,dark green,-0.003099264,0.000353991,0.002084576,0.003760434,0.002421922,0.006600722,0.004190554
11,14/10/2016,dark green,0.000201604,-0.000236102,-0.003075848,-0.014011895,-0.005581923,0.000655731,-0.007703783
11,17/10/2016,dark green,-0.003037994,0.000825306,0.002177778,0.00638346,0.002680963,0.001310602,0.003881643
11,18/10/2016,dark green,0.006160403,0.00035289,0.001991656,0.003247197,0.006183138,0.001963395,0.005155843
11,19/10/2016,dark green,0.002191971,0,0.000452196,0.000828054,0.005729965,0.006531676,0.003686304
11,20/10/2016,dark green,-0.001375724,-0.000470514,-0.000903228,0.00105248,-0.003055096,-0.009084981,0.001437185
11,21/10/2016,dark green,-8.41417E-05,0.000235416,0.001084702,0.001502608,0.000745436,0.003929169,-0.000637647
11,24/10/2016,dark green,0.00474984,-0.00035304,-0.001354673,-0.004350251,-0.002234579,0.000652373,-0.00351051
11,25/10/2016,dark green,-0.003797728,0,-0.000180555,0.002636962,0.007548139,-0.004563187,0.00208178
11,26/10/2016,dark green,-0.001740411,-0.000353261,-0.002170989,-0.006763323,-0.005598092,-0.00654885,-0.009427983
11,27/10/2016,dark green,-0.002986727,0.000235719,-0.003444096,-0.010894247,0.001821353,0.005932767,-0.008872509
11,28/10/2016,dark green,-0.003108299,0,0.000182063,-0.002218146,0.004710352,-0.006553078,-0.000325646
11,31/10/2016,dark green,-0.000122277,0.000706221,0.00081822,0.006132859,0.002961018,-0.013192607,-0.000650885
11,01/11/2016,dark green,-0.006786883,1.23694E-05,3.61938E-05,7.65235E-05,0.006478604,0.004679162,0.000898763
11,02/11/2016,dark green,-0.006525501,0.000588447,0.003002828,0.004350465,0.007414617,-0.011976057,-0.002613571
11,03/11/2016,dark green,-0.004423401,0.000118444,-0.000634882,-0.007676158,0.005338108,-0.003367035,-0.002455296
11,04/11/2016,dark green,-0.001666131,0.000352704,0.003086007,0.008960979,0.000724025,-0.006756755,0.006072993
11,07/11/2016,dark green,0.022223544,-0.000352579,-0.004162439,-0.00850184,-0.018007862,0.004081658,-0.002610472
11,08/11/2016,dark green,0.003771974,-0.001059644,-0.003543783,-0.004057396,-0.004175212,-0.001355,-0.00147218
11,09/11/2016,dark green,0.011077021,-0.001295866,-0.015228973,-0.042432361,-0.000657693,0.004749,-0.026539868
11,10/11/2016,dark green,0.001950746,-0.00035392,-0.006019025,-0.014770562,-0.014889747,-0.008102683,-0.007741566
11,11/11/2016,dark green,-0.00139795,0,-0.002049607,-0.005622167,-0.022129449,-0.019060592,-0.004409824
11,14/11/2016,dark green,-0.000115503,-0.001534453,-0.005787837,-0.005981605,-0.008454295,-0.002081866,-0.013117167
11,15/11/2016,dark green,0.007480798,0.000354205,0,0.004946098,0.008698666,0.022253107,0.01139289
11,16/11/2016,dark green,-0.001582264,-0.000117738,0.000938724,0.009022842,-0.00298844,-0.01224484,0.001535679
11,17/11/2016,dark green,0.00467637,-0.000118329,-0.004408797,-0.014714167,-0.005138293,0.002066027,-0.009202043
11,18/11/2016,dark green,-0.002386798,-0.000590945,-0.004428556,-0.002887642,-0.008780208,0.008247474,-0.002236376
11,21/11/2016,dark green,0.007461401,-0.000118413,0.000851433,0.00248232,0.003734262,0.027948244,0.000861821
11,22/11/2016,dark green,0.002165432,-0.000236372,0.000946172,-0.000330199,-0.000346088,-0.001326311,-0.000171645
11,23/11/2016,dark green,0.000808025,-0.000591408,-0.003590207,-0.003880854,-0.019819983,0.003984089,-0.001895026
11,25/11/2016,dark green,0.003914387,-0.000118718,-0.000853522,0.001491857,-0.005651209,-0.007275123,0.002588668
11,28/11/2016,dark green,-0.005254536,0.000592117,0.004555319,0.007366624,0.010567467,0.003331079,0.005681083
11,29/11/2016,dark green,0.001335293,0.000118373,0.00103921,0.004190119,-0.00465735,-0.019920312,0.002053854
11,30/11/2016,dark green,-0.002653404,-0.000354691,-0.006700613,-0.016199967,-0.013419234,0.030487827,-0.011103698
11,01/12/2016,dark green,-0.003515529,-0.000473795,-0.00381485,-0.010558675,-0.001879187,0.018408882,-0.002288254
11,02/12/2016,dark green,0.000397006,0.001066207,0.004488796,0.00732715,0.005379223,0.00710141,0.004691317
11,05/12/2016,dark green,0.005821305,0,-0.000380441,-0.001086418,-0.005350441,0.005128153,0.00172995
11,06/12/2016,dark green,0.003410888,-0.000236758,0.000380586,-0.000753578,-0.000986199,-0.004464241,0.00069041
11,07/12/2016,dark green,0.013163242,0.000354979,0.003327809,0.008544573,0.003589711,-0.007687428,0.007763933
11,08/12/2016,dark green,0.002159343,-0.000118124,-0.003790529,-0.011794368,-0.002324976,0.001936841,-0.007532661
11,09/12/2016,dark green,0.005938985,-0.000118331,-0.005136692,-0.012439349,-0.010486674,0.005154586,-0.005520389
11,12/12/2016,dark green,-0.001137435,-0.000354937,0.000191493,0.001872706,0.003804331,0.006410254,-0.00260184
11,13/12/2016,dark green,0.006539775,-0.000118965,0.000573412,0.00356764,-0.003338773,0.002547744,0.006956748
11,14/12/2016,dark green,-0.008117172,-0.001894507,-0.008312104,-0.011172963,-0.014667226,-0.009529888,-0.005008812
11,15/12/2016,dark green,0.003883228,-0.000474598,-0.002793683,0.005050392,-0.013691128,-0.001282861,-0.001041557
11,16/12/2016,dark green,-0.001750623,0.000474824,0.001256322,-0.002299523,0.00661456,0.004495843,-0.000521075
11,19/12/2016,dark green,0.001975121,0.000474888,0.004631117,0.010756208,0.004997623,-0.00575448,0.008692397
11,20/12/2016,dark green,0.003637512,0.000118473,-0.002112887,-0.004983216,-0.007367119,0.004501625,-0.003102345
11,21/12/2016,dark green,-0.002457361,0.000473834,0.001636011,0.004414177,0.000556616,-0.005761911,0.004841106
11,22/12/2016,dark green,-0.001862974,0.000249532,-0.000433173,-0.001787858,-0.002410776,-0.001287754,0.00217527
11,23/12/2016,dark green,0.001251715,0,0.000962827,0.002037161,0.003160182,0.001934216,0.003617851
11,27/12/2016,dark green,0.002248373,-0.000473877,-0.001442611,-0.003219121,0.005837092,0.015443985,-0.003433409
11,28/12/2016,dark green,-0.008356529,0.000355673,0.003660618,0.007308395,0.002763476,0.000633707,0.007750753
11,29/12/2016,dark green,-0.000293305,0.001067121,0.003071336,0.003543467,0.013136141,0.001266736,0.004785609
11,30/12/2016,dark green,-0.00463705,0.000355071,0.002966025,0.001513894,-0.006165566,0.001897452,-0.001531014
11,03/01/2017,dark green,0.008486575,-0.000828976,-0.000476925,0.004280449,0.007846005,-0.011994952,0.006303161
11,04/01/2017,dark green,0.005722274,0.000237597,0.001145564,0.003844698,0.003530365,0.007667717,0.000169368
11,05/01/2017,dark green,-0.00077067,0.000710792,0.006482803,0.015654,0.015515075,0.005072996,0.009816998
11,06/01/2017,dark green,0.003516959,-0.00082907,-0.004546821,-0.009181915,-0.007372551,-0.001261879,-0.004190284
11,09/01/2017,dark green,-0.003548594,0.000829757,0.003805836,0.008025776,0.008232646,-0.015161118,0.002019679
11,10/01/2017,dark green,0,-0.000355288,-0.000473422,-0.000656413,0.004260258,-0.00448995,0.00033604
11,11/01/2017,dark green,0.002829638,0.000473468,0.001137889,0.003367442,0.003093226,0.010953496,0.001679636
11,12/01/2017,dark green,-0.002144809,0.000355439,0.000568456,-0.002210433,0.003612367,0.014659057,0.001005382
11,13/01/2017,dark green,0.001849841,-0.000473269,-0.00217779,-0.004758529,0.002633618,-0.001884403,-0.005191226
11,17/01/2017,dark green,-0.002967503,0.000710191,0.005029013,0.010469324,0.014359508,-0.000629382,0.004713271
11,18/01/2017,dark green,0.001763754,-0.000946121,-0.007080762,-0.012807986,-0.008459178,-0.008816093,-0.00619958
11,19/01/2017,dark green,-0.003609309,-0.000355565,-0.003803258,-0.006859234,-0.000870602,-0.00317665,-0.005732364
11,20/01/2017,dark green,0.003366238,0.000592433,0.000477153,-0.001996418,0.002439719,0.011472284,-0.002034988
11,23/01/2017,dark green,-0.002690125,0.000946697,0.005246971,0.010004626,0.006431967,0,0.005607648
11,24/01/2017,dark green,0.006564594,-0.000590849,-0.003796197,-0.00685152,-0.004490926,0.002520515,-0.003717903
11,25/01/2017,dark green,0.008026091,-0.000237192,-0.004953489,-0.012551028,-0.008241493,-0.006285291,-0.006953625
11,26/01/2017,dark green,-0.000735384,0.000118672,0.0013402,0.003366926,-0.009272197,0.00442747,0.002732754
11,27/01/2017,dark green,-0.000866464,0.000473381,0.00124329,0.00360769,0.002030689,-0.008186376,0.003746946
11,30/01/2017,dark green,-0.006009543,0,-0.000286587,-0.003009646,0.004229477,-0.00571429,-0.001357287
11,31/01/2017,dark green,-0.000889905,0.000236338,0.003438283,0.006959016,0.013863314,0.005747131,0.002888585
11,01/02/2017,dark green,0.000298364,-0.000342739,-0.001916055,-0.006183206,-0.003029045,0.010793666,-0.003961729
11,02/02/2017,dark green,0.000570309,0.000355074,0.00038223,-0.000419429,0.00555555,0,-0.001194822
11,03/02/2017,dark green,0.007264758,-0.000354948,0.000763851,-0.00042025,0.002503462,-0.000628134,0.0003415
11,06/02/2017,dark green,-0.002115357,0.001065606,0.004770026,0.006050452,0.013519329,-0.006285291,0.004954986
11,07/02/2017,dark green,0.000226829,-0.000237072,0.00180455,0.007350427,-0.002039064,-0.004427657,0.004760346
11,08/02/2017,dark green,0.000693322,0.000946977,0.00407589,0.013598414,0.00621491,0.003811968,0.00659876
11,09/02/2017,dark green,0.005752546,-0.000827677,-0.005947496,-0.011534278,-0.00761487,0.005063239,-0.005378877
11,10/02/2017,dark green,0.00356605,-0.000118502,-0.000664752,-0.000579359,0.002643001,0.010705305,-0.000676016
11,13/02/2017,dark green,0.005245845,-0.000236167,-0.001520048,-0.003146671,-0.006802682,-0.011214962,-0.001860419
11,14/02/2017,dark green,0.004007335,-0.000710496,-0.003616945,-0.007227203,0.00111299,0.001260288,-0.003557983
11,15/02/2017,dark green,0.004992309,-0.000354924,-0.001910436,-0.004602108,0.004447076,0.001258641,-0.000339997
11,16/02/2017,dark green,-0.000864118,0.000474105,0.004019747,0.005464019,0.005364027,-0.006285291,0.003061733
11,17/02/2017,dark green,0.001678556,0.000710051,0.002668573,0.005935852,-0.003387547,-0.001897638,0.00406977
11,21/02/2017,dark green,0.006048066,0.000118146,-0.00047524,-0.001745088,0.000594831,-0.001267352,-0.001013497
11,22/02/2017,dark green,-0.0010822,0.000237129,0.001616616,0.001664958,0.001358842,-0.005076215,0.001521668
11,23/02/2017,dark green,0.000418987,0.000472896,0.00265915,0.00299257,0.008735465,0.003188743,0.002025809
11,24/02/2017,dark green,0.001493364,0.000472576,0.004640875,0.011104354,0.00638973,-0.001907102,0.00909684
11,27/02/2017,dark green,0.001017983,-0.000826809,-0.003582195,-0.005901116,-0.004845399,-0.002547807,-0.003004918
11,28/02/2017,dark green,-0.002578376,-0.000473224,-0.000473262,0.003710083,0.000923444,0.003831442,0.003013975
11,01/03/2017,dark green,0.013673855,-0.000781165,-0.006966453,-0.016756689,-0.001425864,0.00445288,-0.009901003
11,02/03/2017,dark green,-0.00585988,-0.001066163,-0.002863778,-0.003598925,-0.012430672,-0.015832769,-0.002876746
11,03/03/2017,dark green,0.000503877,0.000237018,0.000957785,0.002604216,-0.000595337,0.005148016,0.001357795
11,06/03/2017,dark green,-0.003277241,0.000236961,-0.00019139,-0.004775658,-0.00672284,-0.001280397,-0.001694724
11,07/03/2017,dark green,-0.002913374,-0.00035531,-0.001434942,-0.003031173,-0.008053482,-0.004487259,-0.00509209
11,08/03/2017,dark green,-0.002284216,-0.000830185,-0.003352107,-0.005404401,-0.006218701,-0.022536924,-0.004777787
11,09/03/2017,dark green,0.000799895,-0.000119027,-0.002787222,-0.007981324,-0.005127728,-0.008563941,-0.007714565
11,10/03/2017,dark green,0.00326867,0.000593567,0.002120119,0.003509611,0.002183978,-0.009302362,0.001209491
11,13/03/2017,dark green,0.000366633,-0.000474244,-0.002500665,-0.006311183,0.000174309,-0.001341302,-0.003451205
11,14/03/2017,dark green,-0.003379027,-0.000119027,0.001060829,0.004806334,-0.005403479,-0.004029575,-0.000173243
11,15/03/2017,dark green,0.008374753,0.001899548,0.008764011,0.012214871,0.01866454,0.008765992,0.011603695
11,16/03/2017,dark green,-0.00162671,-0.000711257,-0.002768385,-0.005063294,0.004129062,-0.00133695,-0.001369802
11,17/03/2017,dark green,-0.001314315,0.000474637,0.002680624,0.006276243,0.002227315,0.003346752,0.004971923
11,20/03/2017,dark green,-0.002009893,0.000592582,0.002386931,0.004298938,0.00444486,-0.000667105,-0.000511696
11,21/03/2017,dark green,-0.012407973,0.000473842,0.003333666,0.00830893,0.008765201,-0.005340465,0.00733873
11,22/03/2017,dark green,0.001889886,0.000236761,0.001899141,0.003995128,0.002446439,-0.000671068,0.002372339
11,23/03/2017,dark green,-0.00106027,0,-0.001042398,-0.001409056,-0.001346492,-0.002014886,-0.002535522
11,24/03/2017,dark green,-0.000843996,0,0.000569224,0.003569782,0.001601099,0.003364769,0.002541968
11,27/03/2017,dark green,-0.001019587,0.000354625,0.002464789,0.004549734,0.005636869,-0.001341302,0.003042627
11,28/03/2017,dark green,0.007251474,-0.000472954,-0.003404303,-0.006670444,-0.004099372,0.006044263,-0.003876165
11,29/03/2017,dark green,0.001085325,0.000591304,0.00284657,0.005968951,0.002436163,0.009345831,0.004568118
11,30/03/2017,dark green,0.00293511,-0.000235921,-0.00283849,-0.008075878,-0.00720691,0.003968278,-0.002694536
11,31/03/2017,dark green,-0.002255048,0.000117892,0.001992528,0.002907826,0.002110239,0.001976265,0.00033749
11,03/04/2017,dark green,-0.001642126,0.000923907,0.004922712,0.010086844,0.005306581,-0.003944862,0.006183083
11,04/04/2017,dark green,0.000559522,-0.000355132,-0.001415493,-0.005424655,0.002262289,0.009901084,-0.001010298
11,05/04/2017,dark green,-0.003054861,0,0.001890365,0.003057653,0,0.0019607,0.001179729
11,06/04/2017,dark green,0.001929509,0.000236967,-0.000660184,-0.001482967,-0.003678335,0.002609301,0.000504633
11,07/04/2017,dark green,-0.00082713,-0.001301759,-0.003021185,-0.004042973,0.002349377,0.00260251,-0.004373788
11,10/04/2017,dark green,0.000687686,0.000474054,0.001799196,0.004639025,0,0.007787072,0.002534467
11,11/04/2017,dark green,-0.001433879,0.00094737,0.004631277,0.00948305,0.014481863,0.001931852,0.007416055
11,12/04/2017,dark green,-0.003759951,0.000709975,0.003104841,0.005472774,0.006848702,0,0.005521583
11,13/04/2017,dark green,-0.006814694,0.000472374,0.003000934,0.003087447,0.004753335,0.003213335,-0.001497913
11,17/04/2017,dark green,0.008613349,-0.000118205,-0.001589333,-0.003077944,-0.002936383,-0.005765476,0.001166558
11,18/04/2017,dark green,-0.00290338,0.000827152,0.005712884,0.0130799,0.004744779,-0.003866066,0.00932074
11,19/04/2017,dark green,-0.001716351,-0.000472103,-0.00260703,-0.005452985,-0.008874746,-0.017464438,-0.004122513
11,20/04/2017,dark green,0.007557263,-0.000117986,-0.002241213,-0.003870467,0.001889392,-0.003949927,-0.002152646
11,21/04/2017,dark green,-0.003035073,0.000471903,0.00046771,0,0.002869781,-0.009914107,-0.000829887
11,24/04/2017,dark green,0.010840069,-0.00106188,-0.002057735,-0.004937479,-0.006785988,-0.003337749,-0.003653949
11,25/04/2017,dark green,0.006090687,-0.000945994,-0.005155334,-0.012039314,-0.010125151,0.004688498,-0.008334596
11,26/04/2017,dark green,-0.000485703,0.00035464,0.002638426,0.005516694,0.004906414,-0.005333279,0.00403469
11,27/04/2017,dark green,0.00055292,0.000354898,0.000657578,-0.000327667,-0.003723907,-0.005361941,0.002176119
11,28/04/2017,dark green,-0.001913147,0.000473061,0.001032848,0.002211731,0.003156385,-0.002695457,0.001336428
11,01/05/2017,dark green,0.001732291,-0.000685619,-0.002160447,-0.008313363,-0.009108209,0.002027072,-0.003917504
11,02/05/2017,dark green,0.00118905,0.000354751,0.002070917,0.005120801,-0.000167099,-0.010788964,0.003193541
11,03/05/2017,dark green,-0.001271361,-0.000709923,-0.002066637,0.000657202,-0.01395736,-0.004090005,0.002680426
11,04/05/2017,dark green,0.000582103,-0.000118452,-0.002259955,-0.004926755,-0.010086476,-0.023956152,-0.004511418
11,05/05/2017,dark green,0.004088695,0.000355496,0.000188841,0.00090739,0.001883733,0.014025171,0.000671422
11,08/05/2017,dark green,3.74461E-05,-0.00047341,-0.002453139,-0.005441367,-0.00222205,-0.004149336,-0.00218019
11,09/05/2017,dark green,-0.001025249,-0.000474018,-0.00113499,-8.25975E-05,-0.005995691,-0.00486113,0.000672203
11,10/05/2017,dark green,0.001130601,0.000237362,-0.000378577,-0.001160894,-8.61887E-05,0.016050287,-0.000167996
11,11/05/2017,dark green,-0.002162809,0.000118509,0.000757598,0,0.003964143,0.004120838,0.001007914
11,12/05/2017,dark green,-0.001478441,0.001184177,0.005111324,0.007552996,0.002832633,0,0.007889049
11,15/05/2017,dark green,0.004776514,-0.00011845,-0.00065934,-0.002718022,0.002653407,0.005471968,-0.001498874
11,16/05/2017,dark green,-0.000686897,0,0.001319705,0.003716865,0.004353783,0.001360598,0.003835432
11,17/05/2017,dark green,-0.018178215,0.001064453,0.007998997,0.014566897,0.01818954,0.006793408,0.008307483
11,18/05/2017,dark green,0.003686819,-0.000472108,-0.000280092,0.001135364,-0.008181011,-0.002699028,0.00098833
11,19/05/2017,dark green,0.0067675,0.000236597,-0.00028017,0.002349982,0.004965945,0.019621109,-0.000164241
11,22/05/2017,dark green,0.005160132,-0.000355578,-0.001121227,-0.002748482,0.004187605,0.006635698,0
11,23/05/2017,dark green,0.001837872,-0.000354075,-0.002618178,-0.006727756,-0.006338633,-0.003295945,-0.006091733
11,24/05/2017,dark green,0.002489127,0.000591389,0.002062606,0.005630967,0.003944949,-0.001984172,0.004637833
11,25/05/2017,dark green,0.004441948,0,0.000561287,0.00032459,-0.001086842,-0.02186876,-0.000824165
11,26/05/2017,dark green,0.00031055,-0.000117997,0.000654854,0.001703459,0.008871757,0.007452565,0.002475069
11,30/05/2017,dark green,-0.001204624,0.00035432,0.002523495,0.004940029,-0.003318413,-0.00806999,0.003127754
11,31/05/2017,dark green,-0.000459969,0.000117969,0.000465763,0.002498225,0.003995366,-0.010847348,0.002132889
11,01/06/2017,dark green,0.007571113,-0.000189054,-0.00052235,0.000104791,0.000829037,-0.006854074,0.001232682
11,02/06/2017,dark green,0.003707731,0.000709973,0.004388474,0.01184031,0.007372427,-0.004830936,0.007056151
11,05/06/2017,dark green,-0.001217665,-0.000827746,-0.001673267,-0.00620907,0.000986784,-0.005547794,-0.003584901
11,06/06/2017,dark green,-0.00277904,0.000354741,0.003166161,0.005446953,0.011254375,0.00697343,0.003597798
11,07/06/2017,dark green,0.001568257,-0.000354615,-0.001856944,-0.004780309,-0.005280273,-0.013850411,-0.002607639
11,08/06/2017,dark green,0.000267205,-0.000236462,-0.001580597,-0.002641666,-0.006533241,0,-0.001306699
11,09/06/2017,dark green,-0.000829989,-0.000354825,-0.000931865,-0.001524689,-0.009124542,0.00561799,-0.00016358
11,12/06/2017,dark green,-0.000978763,-0.000118349,-0.000186285,-0.000321947,-0.001493283,-0.009078189,-0.00032691
11,13/06/2017,dark green,0.004511505,0,0.000373024,0.00016099,0.000997032,0.004228356,0.001145165
11,14/06/2017,dark green,-0.000995831,0.000473356,0.005220238,0.015436731,-0.005478118,-0.017543887,0.011607459
11,15/06/2017,dark green,-0.002239598,-0.000354825,-0.001762102,-0.001583506,-0.004172926,0.004285811,-0.001939162
11,16/06/2017,dark green,0.000283639,0.0004733,0.00055729,0.001982673,0.000167588,0.004267312,0.000485882
11,19/06/2017,dark green,0.008347229,-0.000591369,-0.002785282,-0.00142496,-0.007625239,-0.006373943,0.000484748
11,20/06/2017,dark green,-0.006696638,0.000118363,0.002513871,0.008956382,-0.002110952,-0.009978585,0.00452933
11,21/06/2017,dark green,-0.000582644,0.000118445,-9.30861E-05,0.002042486,0.002876936,-0.010799168,-0.000160801
11,22/06/2017,dark green,-0.000455782,0.000118143,0.000928875,0.002194878,0.003374971,0.001455661,0.002737781
11,23/06/2017,dark green,0.001560916,0.000591221,0.000278488,-0.000469562,0.004288615,0.004360349,-0.00064222
11,26/06/2017,dark green,0.000315802,0,0.000834849,0.003756531,-0.00895922,0.002170887,0.003857355
11,27/06/2017,dark green,-0.008072825,-0.000590872,-0.004912238,-0.010681608,0.003801935,0.01155237,-0.007684991
11,28/06/2017,dark green,0.008808066,0.000473284,-0.000931865,-0.003309869,0.000757545,0.006423987,0.000484008
11,29/06/2017,dark green,-0.008600023,-0.000591133,-0.003729162,-0.008381003,-0.004878064,0.004255206,-0.00725654
11,30/06/2017,dark green,0.001533232,0,-0.002339054,-0.002312733,-0.002535523,0.020480296,0.001299194
11,03/07/2017,dark green,0.002310834,-0.000746066,-0.003673701,-0.003219556,-0.016353163,0.010380585,-0.002490466
11,05/07/2017,dark green,0.001453279,0.000355366,0.000754859,0.000241134,0.003704025,-0.015068474,-0.000652855
11,06/07/2017,dark green,-0.009368824,0.000236954,-0.001884363,-0.008273793,-0.000429071,0.000695471,-0.005878783
11,07/07/2017,dark green,0.006403126,-0.000118737,-0.001604966,-0.00599361,-0.010217244,-0.009729015,-0.00131376
11,10/07/2017,dark green,0.000927766,0.000474236,0.001323434,0.001466633,0.001648182,0.004210484,0.001973725
11,11/07/2017,dark green,-0.000782681,0.000355317,0.001321997,0.001708749,0.001299052,0.009783406,0.001149078
11,12/07/2017,dark green,0.007305608,0.00047346,0.002923164,0.006904413,0.003546065,-0.004844309,0.00672247
11,13/07/2017,dark green,0.001874584,-0.000473236,-0.001033868,-0.006292402,-0.001809869,-0.000695404,-0.002769155
11,14/07/2017,dark green,0.004673503,0.00047346,0.001411265,0.001217515,0.008202356,0.011134263,0.001796875
11,17/07/2017,dark green,-5.29129E-05,0.000118213,0.001222076,0.002756963,0.004453236,-0.003441121,0.000489144
11,18/07/2017,dark green,0.000597857,0.000236686,0.003661056,0.008733088,0.006991216,0.004143672,0.007495435
11,19/07/2017,dark green,0.005372639,0,0,0.000400799,-0.00025399,0.008940829,0.000161781
11,20/07/2017,dark green,-0.000153659,0,0.000280361,0.002884445,0.001354981,-0.001363379,0.002263817
11,21/07/2017,dark green,-0.000367872,0.000473163,0.001776433,0.004234509,0.008626558,-0.013651806,0.003872222
11,24/07/2017,dark green,-0.001063735,-0.00035492,-0.000653063,-0.003898399,0.000419214,0.002076103,-0.002571672
11,25/07/2017,dark green,0.002923172,-0.000590978,-0.005603601,-0.013019238,-0.003268791,0.011049747,-0.008539922
11,26/07/2017,dark green,0.000282664,0.000709841,0.003192945,0.001618846,0.008072646,0.009562811,0.002762856
11,27/07/2017,dark green,-0.000972688,-0.000236478,-0.001591507,-0.004928788,-0.000750721,0.006089314,-0.003565701
11,28/07/2017,dark green,-0.001341115,0.000591334,0.001688208,0.005927372,0.00751316,0.005379905,0.004066191
11,31/07/2017,dark green,-0.000728146,-0.000118101,0.000280469,0.001210401,0.000497122,0.006020072,0.000972555
11,01/08/2017,dark green,0.002449115,0.000366789,0.002484017,0.007021354,-0.000828145,-0.011303142,0.005455556
11,02/08/2017,dark green,0.000492648,-0.000473245,-0.00093499,0.000561316,-0.002072109,0.002017464,0
11,03/08/2017,dark green,-0.002183654,0.000355149,0.003463039,0.010343891,0.00157803,-0.007382475,0.003714505
11,04/08/2017,dark green,0.001889104,-0.000355023,-0.002704472,-0.008491634,-0.007794965,0.00202831,-0.007079513
11,07/08/2017,dark green,0.0016472,0.000355149,0.000560651,0.001120566,-0.001170074,0.002024338,0.000323779
11,08/08/2017,dark green,-0.002414433,0,-0.000841392,-0.003598181,0.002928613,0.000673328,-0.00550745
11,09/08/2017,dark green,-0.000363609,-0.000118469,0.001216179,0.005456721,0.012097422,0.006729539,0.000651233
11,10/08/2017,dark green,-0.014474442,0.000355065,0.003737395,0.008539542,0.007419022,-0.015374372,0.00162792
11,11/08/2017,dark green,0.00127557,0.001301125,0.001117466,0.000474817,0.004745944,0.003394465,-0.000975
11,14/08/2017,dark green,0.010043755,-0.000827243,-0.002417962,-0.005141138,-0.007085289,-0.008795713,0.001301294
11,15/08/2017,dark green,-0.000498808,-0.000472583,-0.002982593,-0.004213615,-0.007709931,-0.004778109,-0.002436933
11,16/08/2017,dark green,0.001420103,0.000591725,0.001869861,0.003672257,0.007356582,-0.002743456,0.003094537
11,17/08/2017,dark green,-0.015436952,0.000235976,0.003546097,0.007477844,0.005087349,0.002751003,0.002435574
11,18/08/2017,dark green,-0.001835367,-0.000118247,0.000185449,-0.000237051,-0.001551105,0.017832669,-0.000324143
11,21/08/2017,dark green,0.001162651,0.000236522,0.000651134,0.002448259,0.003761235,-0.012129455,0.00291622
11,22/08/2017,dark green,0.00994078,-0.000118233,-0.001951289,-0.003860314,-0.004480311,0.002728552,-0.002261576
11,23/08/2017,dark green,-0.003453593,0.000945403,0.003444266,0.006801773,0.003764005,0.008843581,0.004695423
11,24/08/2017,dark green,-0.002074462,-0.00094451,-0.001577133,-0.003692088,-0.00309772,-0.000674368,-0.001933586
11,25/08/2017,dark green,0.001672869,0.000354646,0.001672394,0.003863291,0.003679753,-0.002024204,0.003229553
11,28/08/2017,dark green,0.000487072,-0.00035452,0.000927684,-0.000628256,0.015887278,0.000676059,0.00048257
11,29/08/2017,dark green,0.000842822,0.000472893,0.002316526,0.003222325,-0.002165404,0,0.000804438
11,30/08/2017,dark green,0.004615149,0.000236287,-0.000832061,-0.000313547,-0.000482218,-0.007432424,0
11,31/08/2017,dark green,0.005720976,0,0.001573117,0.002978045,0.011740102,0.027910194,0.002250453
11,01/09/2017,dark green,0.001982541,-0.000213114,-0.002942247,-0.007649175,0.00190747,0.00132449,-0.003588427
11,05/09/2017,dark green,-0.007550807,0.000945986,0.00695999,0.015858151,0.011105835,0.001984042,0.00855914
11,06/09/2017,dark green,0.003128727,-0.000117981,-0.00239617,-0.006135608,-0.005099651,0.009901084,-0.005444129
11,07/09/2017,dark green,-0.000178436,0.000590072,0.004341826,0.01023664,0.010409331,-0.000653652,0.007084281
11,08/09/2017,dark green,-0.001488851,-0.00023566,-0.00073597,-0.002165828,-0.001248761,-0.011118329,-0.004157111
11,11/09/2017,dark green,0.010839299,-0.000944868,-0.005706659,-0.011937781,-0.013909501,0.001984042,-0.005297639
11,12/09/2017,dark green,0.003363948,-0.000472547,-0.002407116,-0.005256494,0.002932048,0.002640301,-0.002904957
11,13/09/2017,dark green,0.000757121,-0.000236528,-0.002041088,-0.003943722,-0.007506298,0.004608313,-0.001456933
11,14/09/2017,dark green,-0.001100718,0.00011834,0.000185341,0.004117206,0.004378657,0.000655365,0.003728589
11,15/09/2017,dark green,0.001847181,-0.000118326,0.001208667,0.000394616,-0.004993698,0.004584105,0.002099223
11,18/09/2017,dark green,0.001455921,-0.000591222,-0.003900129,-0.005754628,-0.009320467,-0.001303768,-0.002578332
11,19/09/2017,dark green,0.001110195,0.00011841,-0.001118532,-0.002457323,0.002090721,-0.001958268,0.000969291
